﻿Sensor remetente, Estado do Paciente, Enviado às (s), Processado às (s), Diff (s),Sensors,Cycle Time Constraint,Emergency Detection Time Constraint
Sensor2,ruim,398.29,398.478,0.18831,twenty,VIOLATED,SATISFIED
Sensor2,ruim,407.168,407.36,0.19258,twenty,VIOLATED,SATISFIED
Sensor2,ruim,408.959,409.164,0.20518,twenty,VIOLATED,SATISFIED
Sensor2,ruim,409.107,409.314,0.20664,twenty,VIOLATED,SATISFIED
Sensor2,medio,413.837,414.008,0.17194,twenty,VIOLATED,SATISFIED
Sensor2,bom,414.746,414.921,0.17505,twenty,VIOLATED,SATISFIED
Sensor2,medio,420.805,421.008,0.20334,twenty,VIOLATED,SATISFIED
Sensor2,ruim,420.954,421.154,0.20012,twenty,VIOLATED,SATISFIED
Sensor2,ruim,421.671,421.875,0.20466,twenty,VIOLATED,SATISFIED
Sensor2,ruim,422.107,422.3,0.19331,twenty,VIOLATED,SATISFIED
Sensor2,ruim,422.525,422.72,0.1951,twenty,VIOLATED,SATISFIED
Sensor2,ruim,423.084,423.258,0.17427,twenty,VIOLATED,SATISFIED
Sensor2,medio,427.754,427.923,0.16914,twenty,VIOLATED,SATISFIED
Sensor2,ruim,428.002,428.173,0.17134,twenty,VIOLATED,SATISFIED
Sensor2,medio,431.914,432.087,0.1728,twenty,VIOLATED,SATISFIED
Sensor2,ruim,432.295,432.495,0.19965,twenty,VIOLATED,SATISFIED
Sensor2,ruim,432.586,432.784,0.19854,twenty,VIOLATED,SATISFIED
Sensor2,ruim,432.872,433.063,0.19141,twenty,VIOLATED,SATISFIED
Sensor2,ruim,434.537,434.73,0.19256,twenty,VIOLATED,SATISFIED
Sensor2,medio,434.675,434.874,0.19912,twenty,VIOLATED,SATISFIED
Sensor2,ruim,434.961,435.151,0.18943,twenty,VIOLATED,SATISFIED
Sensor2,ruim,437.033,437.219,0.18592,twenty,VIOLATED,SATISFIED
Sensor2,ruim,437.302,437.494,0.19193,twenty,VIOLATED,SATISFIED
Sensor2,medio,444.555,444.748,0.19339,twenty,VIOLATED,SATISFIED
Sensor2,ruim,445.78,445.962,0.18246,twenty,VIOLATED,SATISFIED
Sensor2,ruim,450.636,450.826,0.18927,twenty,VIOLATED,SATISFIED
Sensor2,ruim,451.186,451.374,0.18784,twenty,VIOLATED,SATISFIED
Sensor2,ruim,451.598,451.786,0.18841,twenty,VIOLATED,SATISFIED
Sensor2,medio,451.87,452.061,0.19113,twenty,VIOLATED,SATISFIED
Sensor2,ruim,453.513,453.705,0.19217,twenty,VIOLATED,SATISFIED
Sensor2,ruim,454.201,454.394,0.19214,twenty,VIOLATED,SATISFIED
Sensor2,ruim,455.344,455.531,0.1871,twenty,VIOLATED,SATISFIED
Sensor2,ruim,455.618,455.812,0.19383,twenty,VIOLATED,SATISFIED
Sensor2,ruim,455.896,456.101,0.20482,twenty,VIOLATED,SATISFIED
Sensor2,ruim,456.19,456.395,0.20483,twenty,VIOLATED,SATISFIED
Sensor2,ruim,461.261,461.433,0.17226,twenty,VIOLATED,SATISFIED
Sensor2,medio,461.385,461.559,0.17309,twenty,VIOLATED,SATISFIED
Sensor2,ruim,461.51,461.685,0.17531,twenty,VIOLATED,SATISFIED
Sensor2,ruim,462.141,462.317,0.17646,twenty,VIOLATED,SATISFIED
Sensor2,ruim,462.667,462.852,0.18521,twenty,VIOLATED,SATISFIED
Sensor2,ruim,463.306,463.476,0.16945,twenty,VIOLATED,SATISFIED
Sensor2,ruim,463.682,463.857,0.17449,twenty,VIOLATED,SATISFIED
Sensor2,ruim,466.186,466.358,0.17255,twenty,VIOLATED,SATISFIED
Sensor2,medio,466.817,466.989,0.17194,twenty,VIOLATED,SATISFIED
Sensor2,bom,466.941,467.118,0.17797,twenty,VIOLATED,SATISFIED
Sensor2,ruim,470.715,470.888,0.17304,twenty,VIOLATED,SATISFIED
Sensor2,ruim,470.838,471.017,0.17987,twenty,VIOLATED,SATISFIED
Sensor2,medio,472.614,472.793,0.17882,twenty,VIOLATED,SATISFIED
Sensor2,medio,473.26,473.439,0.17899,twenty,VIOLATED,SATISFIED
Sensor2,medio,482.086,482.265,0.17956,twenty,VIOLATED,SATISFIED
Sensor2,bom,482.605,482.775,0.17004,twenty,VIOLATED,SATISFIED
Sensor2,ruim,500.753,500.938,0.18462,twenty,VIOLATED,SATISFIED
Sensor2,ruim,500.886,501.069,0.18387,twenty,VIOLATED,SATISFIED
Sensor2,ruim,501.019,501.2,0.18038,twenty,VIOLATED,SATISFIED
Sensor2,ruim,501.149,501.331,0.18114,twenty,VIOLATED,SATISFIED
Sensor2,ruim,501.279,501.465,0.18521,twenty,VIOLATED,SATISFIED
Sensor2,ruim,503.192,503.365,0.17241,twenty,VIOLATED,SATISFIED
Sensor2,ruim,503.442,503.617,0.17512,twenty,VIOLATED,SATISFIED
Sensor2,ruim,503.568,503.747,0.17895,twenty,VIOLATED,SATISFIED
Sensor2,medio,515.282,515.453,0.17194,twenty,VIOLATED,SATISFIED
Sensor2,bom,515.405,515.579,0.17422,twenty,VIOLATED,SATISFIED
Sensor2,ruim,518.4,518.58,0.17996,twenty,VIOLATED,SATISFIED
Sensor2,medio,520.68,520.851,0.17026,twenty,VIOLATED,SATISFIED
Sensor2,bom,521.054,521.226,0.17252,twenty,VIOLATED,SATISFIED
Sensor2,medio,521.178,521.353,0.17496,twenty,VIOLATED,SATISFIED
Sensor2,medio,521.305,521.481,0.17601,twenty,VIOLATED,SATISFIED
Sensor2,medio,521.689,521.865,0.17537,twenty,VIOLATED,SATISFIED
Sensor2,ruim,522.073,522.251,0.17789,twenty,VIOLATED,SATISFIED
Sensor2,ruim,523.096,523.266,0.17042,twenty,VIOLATED,SATISFIED
Sensor2,ruim,525.245,525.421,0.17546,twenty,VIOLATED,SATISFIED
Sensor2,ruim,525.501,525.677,0.17553,twenty,VIOLATED,SATISFIED
Sensor2,medio,528.667,528.84,0.17369,twenty,VIOLATED,SATISFIED
Sensor2,medio,528.791,528.973,0.18188,twenty,VIOLATED,SATISFIED
Sensor2,medio,529.052,529.229,0.17639,twenty,VIOLATED,SATISFIED
Sensor2,ruim,529.18,529.356,0.17634,twenty,VIOLATED,SATISFIED
Sensor2,medio,529.563,529.745,0.1827,twenty,VIOLATED,SATISFIED
Sensor2,bom,529.694,529.876,0.18207,twenty,VIOLATED,SATISFIED
Sensor2,ruim,554.162,554.346,0.18419,twenty,VIOLATED,SATISFIED
Sensor2,ruim,555.062,555.231,0.16903,twenty,VIOLATED,SATISFIED
Sensor2,ruim,555.43,555.602,0.17257,twenty,VIOLATED,SATISFIED
Sensor2,ruim,561.96,562.151,0.19114,twenty,VIOLATED,SATISFIED
Sensor2,medio,562.934,563.126,0.19244,twenty,VIOLATED,SATISFIED
Sensor2,medio,563.071,563.267,0.19564,twenty,VIOLATED,SATISFIED
Sensor2,medio,564.339,564.533,0.19406,twenty,VIOLATED,SATISFIED
Sensor2,medio,564.479,564.675,0.19654,twenty,VIOLATED,SATISFIED
Sensor3,ruim,10.2572,10.4349,0.17765,twenty,VIOLATED,SATISFIED
Sensor3,medio,10.957,11.1363,0.17926,twenty,VIOLATED,SATISFIED
Sensor3,bom,11.4573,11.6353,0.17895,twenty,VIOLATED,SATISFIED
Sensor3,ruim,14.7569,14.9356,0.17871,twenty,VIOLATED,SATISFIED
Sensor3,ruim,15.457,15.6355,0.17845,twenty,VIOLATED,SATISFIED
Sensor3,ruim,15.6591,15.8357,0.17658,twenty,VIOLATED,SATISFIED
Sensor3,medio,18.0627,18.2349,0.17215,twenty,VIOLATED,SATISFIED
Sensor3,ruim,18.2643,18.4349,0.1706,twenty,VIOLATED,SATISFIED
Sensor3,medio,30.4879,30.635,0.14708,twenty,VIOLATED,SATISFIED
Sensor3,bom,30.586,30.7349,0.14897,twenty,VIOLATED,SATISFIED
Sensor3,ruim,38.9369,39.0975,0.16058,twenty,VIOLATED,SATISFIED
Sensor3,bom,39.8624,40.0258,0.16342,twenty,VIOLATED,SATISFIED
Sensor3,medio,40.8991,41.0647,0.1656,twenty,VIOLATED,SATISFIED
Sensor3,bom,41.5146,41.68,0.16545,twenty,VIOLATED,SATISFIED
Sensor3,medio,58.0185,58.1887,0.17018,twenty,VIOLATED,SATISFIED
Sensor3,medio,58.1454,58.3204,0.17503,twenty,VIOLATED,SATISFIED
Sensor3,medio,59.8258,60.0087,0.18291,twenty,VIOLATED,SATISFIED
Sensor3,medio,59.9579,60.1434,0.18546,twenty,VIOLATED,SATISFIED
Sensor3,ruim,63.6237,63.7917,0.16795,twenty,VIOLATED,SATISFIED
Sensor3,ruim,63.7487,63.9172,0.16857,twenty,VIOLATED,SATISFIED
Sensor3,ruim,64.1237,64.2884,0.1647,twenty,VIOLATED,SATISFIED
Sensor3,ruim,69.4703,69.6362,0.16589,twenty,VIOLATED,SATISFIED
Sensor3,ruim,69.7184,69.8833,0.1648,twenty,VIOLATED,SATISFIED
Sensor3,ruim,69.8409,70.0118,0.1709,twenty,VIOLATED,SATISFIED
Sensor3,ruim,70.8457,71.0129,0.16717,twenty,VIOLATED,SATISFIED
Sensor3,bom,71.4776,71.647,0.16948,twenty,VIOLATED,SATISFIED
Sensor3,ruim,75.3878,75.5638,0.17598,twenty,VIOLATED,SATISFIED
Sensor3,ruim,83.3184,83.4908,0.17246,twenty,VIOLATED,SATISFIED
Sensor3,ruim,83.5731,83.7368,0.1636,twenty,VIOLATED,SATISFIED
Sensor3,ruim,88.7994,88.9738,0.17442,twenty,VIOLATED,SATISFIED
Sensor3,medio,89.1877,89.3605,0.17278,twenty,VIOLATED,SATISFIED
Sensor3,medio,89.3152,89.4947,0.17953,twenty,VIOLATED,SATISFIED
Sensor3,ruim,99.7785,99.9473,0.16879,twenty,VIOLATED,SATISFIED
Sensor3,ruim,99.9021,100.073,0.17061,twenty,VIOLATED,SATISFIED
Sensor3,medio,101.053,101.218,0.1649,twenty,VIOLATED,SATISFIED
Sensor3,medio,101.3,101.47,0.1696,twenty,VIOLATED,SATISFIED
Sensor3,ruim,113.192,113.368,0.17599,twenty,VIOLATED,SATISFIED
Sensor3,medio,113.584,113.76,0.17603,twenty,VIOLATED,SATISFIED
Sensor3,ruim,113.715,113.886,0.1709,twenty,VIOLATED,SATISFIED
Sensor3,medio,113.843,114.017,0.17451,twenty,VIOLATED,SATISFIED
Sensor3,ruim,114.1,114.271,0.17142,twenty,VIOLATED,SATISFIED
Sensor3,ruim,115.115,115.298,0.18292,twenty,VIOLATED,SATISFIED
Sensor3,medio,115.812,115.997,0.18457,twenty,VIOLATED,SATISFIED
Sensor3,bom,116.222,116.406,0.1846,twenty,VIOLATED,SATISFIED
Sensor3,ruim,117.585,117.77,0.18527,twenty,VIOLATED,SATISFIED
Sensor3,ruim,118.143,118.332,0.18901,twenty,VIOLATED,SATISFIED
Sensor3,ruim,118.283,118.471,0.18808,twenty,VIOLATED,SATISFIED
Sensor3,ruim,118.563,118.745,0.18125,twenty,VIOLATED,SATISFIED
Sensor3,ruim,118.701,118.884,0.18279,twenty,VIOLATED,SATISFIED
Sensor3,ruim,118.977,119.165,0.18831,twenty,VIOLATED,SATISFIED
Sensor3,ruim,119.119,119.309,0.19011,twenty,VIOLATED,SATISFIED
Sensor3,ruim,128.072,128.238,0.16642,twenty,VIOLATED,SATISFIED
Sensor3,ruim,133.279,133.455,0.17567,twenty,VIOLATED,SATISFIED
Sensor3,ruim,133.538,133.712,0.17417,twenty,VIOLATED,SATISFIED
Sensor3,medio,134.43,134.599,0.16858,twenty,VIOLATED,SATISFIED
Sensor3,bom,134.555,134.731,0.17615,twenty,VIOLATED,SATISFIED
Sensor3,ruim,136.922,137.089,0.16781,twenty,VIOLATED,SATISFIED
Sensor3,ruim,137.046,137.221,0.17503,twenty,VIOLATED,SATISFIED
Sensor3,ruim,137.176,137.354,0.17784,twenty,VIOLATED,SATISFIED
Sensor3,ruim,137.439,137.611,0.17186,twenty,VIOLATED,SATISFIED
Sensor3,ruim,137.568,137.741,0.17272,twenty,VIOLATED,SATISFIED
Sensor3,medio,138.859,139.027,0.16763,twenty,VIOLATED,SATISFIED
Sensor3,ruim,138.984,139.155,0.17131,twenty,VIOLATED,SATISFIED
Sensor3,medio,141.08,141.275,0.19542,twenty,VIOLATED,SATISFIED
Sensor3,ruim,142.233,142.428,0.19514,twenty,VIOLATED,SATISFIED
Sensor3,ruim,142.525,142.714,0.1897,twenty,VIOLATED,SATISFIED
Sensor3,ruim,142.666,142.859,0.19284,twenty,VIOLATED,SATISFIED
Sensor3,medio,142.958,143.146,0.1879,twenty,VIOLATED,SATISFIED
Sensor3,ruim,148.086,148.261,0.17497,twenty,VIOLATED,SATISFIED
Sensor3,ruim,148.468,148.635,0.16697,twenty,VIOLATED,SATISFIED
Sensor3,ruim,148.59,148.767,0.1761,twenty,VIOLATED,SATISFIED
Sensor3,ruim,149.868,150.035,0.16652,twenty,VIOLATED,SATISFIED
Sensor3,ruim,150.501,150.666,0.16504,twenty,VIOLATED,SATISFIED
Sensor3,medio,151.386,151.558,0.17259,twenty,VIOLATED,SATISFIED
Sensor3,ruim,151.911,152.086,0.17528,twenty,VIOLATED,SATISFIED
Sensor3,ruim,152.038,152.221,0.18317,twenty,VIOLATED,SATISFIED
Sensor3,medio,152.446,152.622,0.17614,twenty,VIOLATED,SATISFIED
Sensor3,ruim,165.829,166.002,0.17367,twenty,VIOLATED,SATISFIED
Sensor3,ruim,165.957,166.145,0.18748,twenty,VIOLATED,SATISFIED
Sensor3,ruim,168.729,168.916,0.18684,twenty,VIOLATED,SATISFIED
Sensor3,ruim,168.866,169.062,0.19542,twenty,VIOLATED,SATISFIED
Sensor3,medio,183.438,183.626,0.18784,twenty,VIOLATED,SATISFIED
Sensor3,medio,183.577,183.771,0.19335,twenty,VIOLATED,SATISFIED
Sensor3,ruim,190.47,190.645,0.17442,twenty,VIOLATED,SATISFIED
Sensor3,medio,192.71,192.905,0.19491,twenty,VIOLATED,SATISFIED
Sensor3,medio,193.414,193.602,0.18791,twenty,VIOLATED,SATISFIED
Sensor3,ruim,193.836,194.018,0.1823,twenty,VIOLATED,SATISFIED
Sensor3,ruim,193.972,194.16,0.18757,twenty,VIOLATED,SATISFIED
Sensor3,ruim,195.714,195.889,0.17495,twenty,VIOLATED,SATISFIED
Sensor3,ruim,196.117,196.308,0.19123,twenty,VIOLATED,SATISFIED
Sensor3,ruim,214.714,214.902,0.18837,twenty,VIOLATED,SATISFIED
Sensor3,medio,215.845,216.042,0.19683,twenty,VIOLATED,SATISFIED
Sensor3,ruim,216.418,216.606,0.18856,twenty,VIOLATED,SATISFIED
Sensor3,ruim,216.558,216.749,0.19105,twenty,VIOLATED,SATISFIED
Sensor3,ruim,216.702,216.892,0.19082,twenty,VIOLATED,SATISFIED
Sensor3,ruim,216.845,217.032,0.18667,twenty,VIOLATED,SATISFIED
Sensor3,medio,217.122,217.304,0.18226,twenty,VIOLATED,SATISFIED
Sensor3,ruim,217.951,218.148,0.19725,twenty,VIOLATED,SATISFIED
Sensor3,medio,218.788,218.966,0.17818,twenty,VIOLATED,SATISFIED
Sensor3,bom,219.061,219.232,0.17126,twenty,VIOLATED,SATISFIED
Sensor3,ruim,231.183,231.352,0.16836,twenty,VIOLATED,SATISFIED
Sensor3,medio,232.641,232.808,0.1677,twenty,VIOLATED,SATISFIED
Sensor3,medio,233.02,233.19,0.17026,twenty,VIOLATED,SATISFIED
Sensor3,ruim,237.799,237.963,0.16475,twenty,VIOLATED,SATISFIED
Sensor3,ruim,237.921,238.095,0.17356,twenty,VIOLATED,SATISFIED
Sensor3,medio,242.466,242.63,0.16395,twenty,VIOLATED,SATISFIED
Sensor3,bom,242.588,242.756,0.16758,twenty,VIOLATED,SATISFIED
Sensor3,ruim,243.953,244.126,0.17357,twenty,VIOLATED,SATISFIED
Sensor3,ruim,244.579,244.748,0.16884,twenty,VIOLATED,SATISFIED
Sensor3,ruim,248.7,248.872,0.17236,twenty,VIOLATED,SATISFIED
Sensor3,ruim,248.83,248.999,0.16895,twenty,VIOLATED,SATISFIED
Sensor3,ruim,250.117,250.286,0.16881,twenty,VIOLATED,SATISFIED
Sensor3,medio,251.015,251.189,0.17363,twenty,VIOLATED,SATISFIED
Sensor3,ruim,251.405,251.575,0.16969,twenty,VIOLATED,SATISFIED
Sensor3,ruim,251.916,252.086,0.17055,twenty,VIOLATED,SATISFIED
Sensor3,bom,252.042,252.214,0.17159,twenty,VIOLATED,SATISFIED
Sensor3,ruim,252.819,252.987,0.1679,twenty,VIOLATED,SATISFIED
Sensor3,medio,254.325,254.499,0.1745,twenty,VIOLATED,SATISFIED
Sensor3,medio,254.454,254.628,0.1738,twenty,VIOLATED,SATISFIED
Sensor3,ruim,256.79,256.981,0.19154,twenty,VIOLATED,SATISFIED
Sensor3,medio,257.227,257.421,0.19412,twenty,VIOLATED,SATISFIED
Sensor3,ruim,264.254,264.446,0.1923,twenty,VIOLATED,SATISFIED
Sensor3,ruim,267.376,267.573,0.19686,twenty,VIOLATED,SATISFIED
Sensor3,ruim,271.813,272.008,0.19536,twenty,VIOLATED,SATISFIED
Sensor3,ruim,271.958,272.157,0.19961,twenty,VIOLATED,SATISFIED
Sensor3,ruim,272.105,272.306,0.20128,twenty,VIOLATED,SATISFIED
Sensor3,ruim,275.181,275.351,0.17033,twenty,VIOLATED,SATISFIED
Sensor3,medio,276.438,276.608,0.16968,twenty,VIOLATED,SATISFIED
Sensor3,ruim,288.671,288.844,0.17257,twenty,VIOLATED,SATISFIED
Sensor3,ruim,289.181,289.349,0.16742,twenty,VIOLATED,SATISFIED
Sensor3,ruim,289.307,289.475,0.16801,twenty,VIOLATED,SATISFIED
Sensor3,medio,307.532,307.698,0.16652,twenty,VIOLATED,SATISFIED
Sensor3,ruim,307.91,308.078,0.16793,twenty,VIOLATED,SATISFIED
Sensor3,ruim,308.29,308.473,0.18302,twenty,VIOLATED,SATISFIED
Sensor3,ruim,308.847,309.041,0.19421,twenty,VIOLATED,SATISFIED
Sensor3,ruim,308.991,309.188,0.19667,twenty,VIOLATED,SATISFIED
Sensor3,ruim,309.137,309.329,0.19151,twenty,VIOLATED,SATISFIED
Sensor3,medio,317.75,317.924,0.17412,twenty,VIOLATED,SATISFIED
Sensor3,bom,317.878,318.057,0.17941,twenty,VIOLATED,SATISFIED
Sensor3,ruim,318.904,319.083,0.17973,twenty,VIOLATED,SATISFIED
Sensor3,medio,319.039,319.217,0.17838,twenty,VIOLATED,SATISFIED
Sensor3,bom,319.171,319.343,0.17185,twenty,VIOLATED,SATISFIED
Sensor3,medio,319.426,319.597,0.1712,twenty,VIOLATED,SATISFIED
Sensor3,medio,319.685,319.882,0.19682,twenty,VIOLATED,SATISFIED
Sensor3,medio,325.807,325.977,0.16962,twenty,VIOLATED,SATISFIED
Sensor3,medio,325.93,326.106,0.17584,twenty,VIOLATED,SATISFIED
Sensor3,ruim,335.078,335.241,0.16354,twenty,VIOLATED,SATISFIED
Sensor3,ruim,335.695,335.861,0.1664,twenty,VIOLATED,SATISFIED
Sensor3,medio,335.818,335.988,0.16985,twenty,VIOLATED,SATISFIED
Sensor3,medio,342.336,342.508,0.17207,twenty,VIOLATED,SATISFIED
Sensor3,bom,342.464,342.637,0.17294,twenty,VIOLATED,SATISFIED
Sensor3,ruim,343.363,343.531,0.16796,twenty,VIOLATED,SATISFIED
Sensor3,ruim,345.781,345.947,0.16614,twenty,VIOLATED,SATISFIED
Sensor3,medio,346.152,346.323,0.17122,twenty,VIOLATED,SATISFIED
Sensor3,medio,346.658,346.826,0.16801,twenty,VIOLATED,SATISFIED
Sensor3,medio,346.783,346.959,0.17543,twenty,VIOLATED,SATISFIED
Sensor3,ruim,348.114,348.294,0.18081,twenty,VIOLATED,SATISFIED
Sensor3,ruim,348.534,348.719,0.18503,twenty,VIOLATED,SATISFIED
Sensor3,ruim,358.142,358.315,0.17342,twenty,VIOLATED,SATISFIED
Sensor3,medio,358.403,358.576,0.17374,twenty,VIOLATED,SATISFIED
Sensor3,ruim,358.663,358.839,0.17542,twenty,VIOLATED,SATISFIED
Sensor3,ruim,359.05,359.216,0.16575,twenty,VIOLATED,SATISFIED
Sensor3,medio,359.683,359.86,0.17725,twenty,VIOLATED,SATISFIED
Sensor3,ruim,360.079,360.26,0.18116,twenty,VIOLATED,SATISFIED
Sensor3,medio,360.854,361.021,0.16757,twenty,VIOLATED,SATISFIED
Sensor3,ruim,361.23,361.401,0.17093,twenty,VIOLATED,SATISFIED
Sensor3,ruim,362.748,362.925,0.17722,twenty,VIOLATED,SATISFIED
Sensor3,medio,363.269,363.443,0.17387,twenty,VIOLATED,SATISFIED
Sensor3,ruim,363.784,363.967,0.18259,twenty,VIOLATED,SATISFIED
Sensor3,bom,363.92,364.101,0.18066,twenty,VIOLATED,SATISFIED
Sensor3,ruim,375.508,375.7,0.19177,twenty,VIOLATED,SATISFIED
Sensor3,medio,377.183,377.361,0.1775,twenty,VIOLATED,SATISFIED
Sensor3,ruim,377.316,377.491,0.17494,twenty,VIOLATED,SATISFIED
Sensor3,ruim,377.445,377.624,0.17885,twenty,VIOLATED,SATISFIED
Sensor3,ruim,377.71,377.879,0.16966,twenty,VIOLATED,SATISFIED
Sensor3,ruim,380.139,380.32,0.18065,twenty,VIOLATED,SATISFIED
Sensor3,medio,380.407,380.589,0.18223,twenty,VIOLATED,SATISFIED
Sensor3,bom,380.679,380.857,0.17754,twenty,VIOLATED,SATISFIED
Sensor3,ruim,381.077,381.248,0.17167,twenty,VIOLATED,SATISFIED
Sensor3,ruim,381.205,381.382,0.17732,twenty,VIOLATED,SATISFIED
Sensor3,medio,381.338,381.516,0.17824,twenty,VIOLATED,SATISFIED
Sensor3,ruim,383.644,383.835,0.19071,twenty,VIOLATED,SATISFIED
Sensor3,medio,384.491,384.676,0.18556,twenty,VIOLATED,SATISFIED
Sensor3,ruim,384.77,384.963,0.19297,twenty,VIOLATED,SATISFIED
Sensor3,ruim,386.036,386.221,0.1852,twenty,VIOLATED,SATISFIED
Sensor3,ruim,386.314,386.49,0.17678,twenty,VIOLATED,SATISFIED
Sensor3,medio,387.136,387.32,0.18448,twenty,VIOLATED,SATISFIED
Sensor3,medio,387.273,387.465,0.19259,twenty,VIOLATED,SATISFIED
Sensor3,ruim,393.99,394.183,0.19337,twenty,VIOLATED,SATISFIED
Sensor3,medio,395.436,395.624,0.18842,twenty,VIOLATED,SATISFIED
Sensor3,ruim,395.576,395.767,0.19134,twenty,VIOLATED,SATISFIED
Sensor3,medio,398.817,398.981,0.1641,twenty,VIOLATED,SATISFIED
Sensor3,medio,398.94,399.109,0.16921,twenty,VIOLATED,SATISFIED
Sensor3,ruim,407.857,408.032,0.1751,twenty,VIOLATED,SATISFIED
Sensor3,medio,409.685,409.869,0.18354,twenty,VIOLATED,SATISFIED
Sensor3,ruim,409.823,410.008,0.18564,twenty,VIOLATED,SATISFIED
Sensor3,medio,414.487,414.664,0.17701,twenty,VIOLATED,SATISFIED
Sensor3,ruim,415.386,415.556,0.16996,twenty,VIOLATED,SATISFIED
Sensor3,ruim,421.534,421.727,0.19303,twenty,VIOLATED,SATISFIED
Sensor3,ruim,421.676,421.875,0.19912,twenty,VIOLATED,SATISFIED
Sensor3,medio,422.392,422.576,0.18475,twenty,VIOLATED,SATISFIED
Sensor3,ruim,422.815,423.004,0.18859,twenty,VIOLATED,SATISFIED
Sensor3,ruim,423.216,423.392,0.17598,twenty,VIOLATED,SATISFIED
Sensor3,medio,423.733,423.9,0.16721,twenty,VIOLATED,SATISFIED
Sensor3,medio,428.381,428.548,0.16696,twenty,VIOLATED,SATISFIED
Sensor3,ruim,428.634,428.804,0.1706,twenty,VIOLATED,SATISFIED
Sensor3,ruim,432.592,432.784,0.19228,twenty,VIOLATED,SATISFIED
Sensor3,ruim,433.017,433.203,0.18549,twenty,VIOLATED,SATISFIED
Sensor3,medio,433.295,433.486,0.19155,twenty,VIOLATED,SATISFIED
Sensor3,bom,433.578,433.765,0.18713,twenty,VIOLATED,SATISFIED
Sensor3,ruim,435.244,435.436,0.19199,twenty,VIOLATED,SATISFIED
Sensor3,ruim,435.387,435.576,0.18935,twenty,VIOLATED,SATISFIED
Sensor3,bom,435.672,435.86,0.18857,twenty,VIOLATED,SATISFIED
Sensor3,medio,437.73,437.912,0.18209,twenty,VIOLATED,SATISFIED
Sensor3,ruim,438.002,438.184,0.18187,twenty,VIOLATED,SATISFIED
Sensor3,medio,445.247,445.429,0.1819,twenty,VIOLATED,SATISFIED
Sensor3,ruim,446.466,446.659,0.19342,twenty,VIOLATED,SATISFIED
Sensor3,ruim,451.327,451.514,0.18682,twenty,VIOLATED,SATISFIED
Sensor3,ruim,451.878,452.062,0.18368,twenty,VIOLATED,SATISFIED
Sensor3,medio,452.296,452.471,0.17494,twenty,VIOLATED,SATISFIED
Sensor3,medio,452.562,452.746,0.18418,twenty,VIOLATED,SATISFIED
Sensor3,ruim,454.207,454.394,0.18637,twenty,VIOLATED,SATISFIED
Sensor3,ruim,454.913,455.108,0.19471,twenty,VIOLATED,SATISFIED
Sensor3,ruim,456.05,456.248,0.1976,twenty,VIOLATED,SATISFIED
Sensor3,ruim,456.347,456.531,0.18426,twenty,VIOLATED,SATISFIED
Sensor3,medio,456.627,456.821,0.19397,twenty,VIOLATED,SATISFIED
Sensor3,bom,456.913,457.092,0.17937,twenty,VIOLATED,SATISFIED
Sensor3,ruim,461.898,462.063,0.16536,twenty,VIOLATED,SATISFIED
Sensor3,ruim,462.021,462.189,0.16798,twenty,VIOLATED,SATISFIED
Sensor3,ruim,462.147,462.317,0.17078,twenty,VIOLATED,SATISFIED
Sensor3,ruim,462.806,462.982,0.17599,twenty,VIOLATED,SATISFIED
Sensor3,ruim,463.312,463.476,0.16389,twenty,VIOLATED,SATISFIED
Sensor3,ruim,463.939,464.106,0.16666,twenty,VIOLATED,SATISFIED
Sensor3,ruim,464.317,464.486,0.16888,twenty,VIOLATED,SATISFIED
Sensor3,ruim,466.823,466.989,0.16637,twenty,VIOLATED,SATISFIED
Sensor3,ruim,467.452,467.62,0.1671,twenty,VIOLATED,SATISFIED
Sensor3,ruim,467.577,467.75,0.17356,twenty,VIOLATED,SATISFIED
Sensor3,ruim,471.353,471.527,0.17323,twenty,VIOLATED,SATISFIED
Sensor3,ruim,471.483,471.656,0.17296,twenty,VIOLATED,SATISFIED
Sensor3,medio,473.265,473.439,0.17357,twenty,VIOLATED,SATISFIED
Sensor3,bom,473.904,474.073,0.16922,twenty,VIOLATED,SATISFIED
Sensor3,medio,482.733,482.906,0.17233,twenty,VIOLATED,SATISFIED
Sensor3,bom,483.239,483.402,0.16311,twenty,VIOLATED,SATISFIED
Sensor3,ruim,501.417,501.596,0.17924,twenty,VIOLATED,SATISFIED
Sensor3,ruim,501.552,501.723,0.17177,twenty,VIOLATED,SATISFIED
Sensor3,ruim,501.68,501.851,0.17062,twenty,VIOLATED,SATISFIED
Sensor3,ruim,501.808,501.978,0.17042,twenty,VIOLATED,SATISFIED
Sensor3,medio,501.936,502.106,0.16946,twenty,VIOLATED,SATISFIED
Sensor3,ruim,503.835,504.006,0.17149,twenty,VIOLATED,SATISFIED
Sensor3,medio,504.093,504.263,0.16982,twenty,VIOLATED,SATISFIED
Sensor3,bom,504.22,504.392,0.17161,twenty,VIOLATED,SATISFIED
Sensor3,ruim,515.911,516.08,0.16945,twenty,VIOLATED,SATISFIED
Sensor3,ruim,516.037,516.209,0.17164,twenty,VIOLATED,SATISFIED
Sensor3,ruim,519.05,519.228,0.1782,twenty,VIOLATED,SATISFIED
Sensor3,medio,521.311,521.481,0.17035,twenty,VIOLATED,SATISFIED
Sensor3,medio,521.695,521.865,0.16987,twenty,VIOLATED,SATISFIED
